date,kWh,building
2023-09-11 00:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 01:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 02:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 03:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 04:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 05:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 06:00:00,2.0,30 Mac Main Electricity Meter
2023-09-11 07:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 08:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 09:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 10:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 11:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 12:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 13:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 14:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 15:00:00,5.0,30 Mac Main Electricity Meter
2023-09-11 16:00:00,7.0,30 Mac Main Electricity Meter
2023-09-11 17:00:00,5.0,30 Mac Main Electricity Meter
2023-09-11 18:00:00,6.0,30 Mac Main Electricity Meter
2023-09-11 19:00:00,3.0,30 Mac Main Electricity Meter
2023-09-11 20:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 21:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 22:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 23:00:00,4.0,30 Mac Main Electricity Meter
2023-09-11 00:00:00,23.0,Bigelow Hall Main Electricity Meter
2023-09-11 01:00:00,21.0,Bigelow Hall Main Electricity Meter
2023-09-11 02:00:00,20.0,Bigelow Hall Main Electricity Meter
2023-09-11 03:00:00,19.0,Bigelow Hall Main Electricity Meter
2023-09-11 04:00:00,18.0,Bigelow Hall Main Electricity Meter
2023-09-11 05:00:00,18.0,Bigelow Hall Main Electricity Meter
2023-09-11 06:00:00,18.0,Bigelow Hall Main Electricity Meter
2023-09-11 07:00:00,18.0,Bigelow Hall Main Electricity Meter
2023-09-11 08:00:00,19.0,Bigelow Hall Main Electricity Meter
2023-09-11 09:00:00,21.0,Bigelow Hall Main Electricity Meter
2023-09-11 10:00:00,23.0,Bigelow Hall Main Electricity Meter
2023-09-11 11:00:00,20.0,Bigelow Hall Main Electricity Meter
2023-09-11 12:00:00,19.0,Bigelow Hall Main Electricity Meter
2023-09-11 13:00:00,20.0,Bigelow Hall Main Electricity Meter
2023-09-11 14:00:00,20.0,Bigelow Hall Main Electricity Meter
2023-09-11 15:00:00,22.0,Bigelow Hall Main Electricity Meter
2023-09-11 16:00:00,23.0,Bigelow Hall Main Electricity Meter
2023-09-11 17:00:00,22.0,Bigelow Hall Main Electricity Meter
2023-09-11 18:00:00,22.0,Bigelow Hall Main Electricity Meter
2023-09-11 19:00:00,21.0,Bigelow Hall Main Electricity Meter
2023-09-11 20:00:00,22.0,Bigelow Hall Main Electricity Meter
2023-09-11 21:00:00,23.0,Bigelow Hall Main Electricity Meter
2023-09-11 22:00:00,23.0,Bigelow Hall Main Electricity Meter
2023-09-11 23:00:00,24.0,Bigelow Hall Main Electricity Meter
2023-09-11 00:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 01:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 02:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 03:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 04:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 05:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 06:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 07:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 08:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 09:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 10:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 11:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 12:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 13:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 14:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 15:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 16:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 17:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 18:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 19:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 20:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 21:00:00,2.0,Cultural House Main Electricity Meter
2023-09-11 22:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 23:00:00,1.0,Cultural House Main Electricity Meter
2023-09-11 00:00:00,18.0,Doty Hall Main Electricity Meter
2023-09-11 01:00:00,21.0,Doty Hall Main Electricity Meter
2023-09-11 02:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 03:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 04:00:00,13.0,Doty Hall Main Electricity Meter
2023-09-11 05:00:00,14.0,Doty Hall Main Electricity Meter
2023-09-11 06:00:00,13.0,Doty Hall Main Electricity Meter
2023-09-11 07:00:00,14.0,Doty Hall Main Electricity Meter
2023-09-11 08:00:00,18.0,Doty Hall Main Electricity Meter
2023-09-11 09:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 10:00:00,17.0,Doty Hall Main Electricity Meter
2023-09-11 11:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 12:00:00,17.0,Doty Hall Main Electricity Meter
2023-09-11 13:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 14:00:00,19.0,Doty Hall Main Electricity Meter
2023-09-11 15:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 16:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 17:00:00,19.0,Doty Hall Main Electricity Meter
2023-09-11 18:00:00,19.0,Doty Hall Main Electricity Meter
2023-09-11 19:00:00,21.0,Doty Hall Main Electricity Meter
2023-09-11 20:00:00,16.0,Doty Hall Main Electricity Meter
2023-09-11 21:00:00,22.0,Doty Hall Main Electricity Meter
2023-09-11 22:00:00,21.0,Doty Hall Main Electricity Meter
2023-09-11 23:00:00,20.0,Doty Hall Main Electricity Meter
2023-09-11 00:00:00,28.0,Dupre Hall Main Electricity Meter
2023-09-11 01:00:00,19.0,Dupre Hall Main Electricity Meter
2023-09-11 02:00:00,17.0,Dupre Hall Main Electricity Meter
2023-09-11 03:00:00,15.0,Dupre Hall Main Electricity Meter
2023-09-11 04:00:00,16.0,Dupre Hall Main Electricity Meter
2023-09-11 05:00:00,14.0,Dupre Hall Main Electricity Meter
2023-09-11 06:00:00,13.0,Dupre Hall Main Electricity Meter
2023-09-11 07:00:00,14.0,Dupre Hall Main Electricity Meter
2023-09-11 08:00:00,13.0,Dupre Hall Main Electricity Meter
2023-09-11 09:00:00,16.0,Dupre Hall Main Electricity Meter
2023-09-11 10:00:00,18.0,Dupre Hall Main Electricity Meter
2023-09-11 11:00:00,24.0,Dupre Hall Main Electricity Meter
2023-09-11 12:00:00,20.0,Dupre Hall Main Electricity Meter
2023-09-11 13:00:00,20.0,Dupre Hall Main Electricity Meter
2023-09-11 14:00:00,20.0,Dupre Hall Main Electricity Meter
2023-09-11 15:00:00,22.0,Dupre Hall Main Electricity Meter
2023-09-11 16:00:00,22.0,Dupre Hall Main Electricity Meter
2023-09-11 17:00:00,20.0,Dupre Hall Main Electricity Meter
2023-09-11 18:00:00,25.0,Dupre Hall Main Electricity Meter
2023-09-11 19:00:00,23.0,Dupre Hall Main Electricity Meter
2023-09-11 20:00:00,26.0,Dupre Hall Main Electricity Meter
2023-09-11 21:00:00,22.0,Dupre Hall Main Electricity Meter
2023-09-11 22:00:00,30.0,Dupre Hall Main Electricity Meter
2023-09-11 23:00:00,32.0,Dupre Hall Main Electricity Meter
2023-09-11 00:00:00,35.0,GDD Hall Main Electricity Meter
2023-09-11 01:00:00,32.0,GDD Hall Main Electricity Meter
2023-09-11 02:00:00,27.0,GDD Hall Main Electricity Meter
2023-09-11 03:00:00,23.0,GDD Hall Main Electricity Meter
2023-09-11 04:00:00,22.0,GDD Hall Main Electricity Meter
2023-09-11 05:00:00,23.0,GDD Hall Main Electricity Meter
2023-09-11 06:00:00,23.0,GDD Hall Main Electricity Meter
2023-09-11 07:00:00,23.0,GDD Hall Main Electricity Meter
2023-09-11 08:00:00,25.0,GDD Hall Main Electricity Meter
2023-09-11 09:00:00,28.0,GDD Hall Main Electricity Meter
2023-09-11 10:00:00,32.0,GDD Hall Main Electricity Meter
2023-09-11 11:00:00,32.0,GDD Hall Main Electricity Meter
2023-09-11 12:00:00,31.0,GDD Hall Main Electricity Meter
2023-09-11 13:00:00,29.0,GDD Hall Main Electricity Meter
2023-09-11 14:00:00,31.0,GDD Hall Main Electricity Meter
2023-09-11 15:00:00,30.0,GDD Hall Main Electricity Meter
2023-09-11 16:00:00,30.0,GDD Hall Main Electricity Meter
2023-09-11 17:00:00,34.0,GDD Hall Main Electricity Meter
2023-09-11 18:00:00,37.0,GDD Hall Main Electricity Meter
2023-09-11 19:00:00,33.0,GDD Hall Main Electricity Meter
2023-09-11 20:00:00,31.0,GDD Hall Main Electricity Meter
2023-09-11 21:00:00,33.0,GDD Hall Main Electricity Meter
2023-09-11 22:00:00,37.0,GDD Hall Main Electricity Meter
2023-09-11 23:00:00,35.0,GDD Hall Main Electricity Meter
2023-09-11 00:00:00,14.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 01:00:00,12.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 02:00:00,11.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 03:00:00,10.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 04:00:00,9.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 05:00:00,9.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 06:00:00,8.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 07:00:00,9.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 08:00:00,9.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 09:00:00,11.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 10:00:00,9.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 11:00:00,9.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 12:00:00,10.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 13:00:00,11.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 14:00:00,10.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 15:00:00,14.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 16:00:00,11.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 17:00:00,12.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 18:00:00,12.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 19:00:00,13.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 20:00:00,12.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 21:00:00,12.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 22:00:00,11.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 23:00:00,11.0,Grand-Cambridge Apartments Electricity Meter
2023-09-11 00:00:00,19.0,Kirk Hall Main Electricity Meter
2023-09-11 01:00:00,17.0,Kirk Hall Main Electricity Meter
2023-09-11 02:00:00,16.0,Kirk Hall Main Electricity Meter
2023-09-11 03:00:00,15.0,Kirk Hall Main Electricity Meter
2023-09-11 04:00:00,14.0,Kirk Hall Main Electricity Meter
2023-09-11 05:00:00,14.0,Kirk Hall Main Electricity Meter
2023-09-11 06:00:00,14.0,Kirk Hall Main Electricity Meter
2023-09-11 07:00:00,14.0,Kirk Hall Main Electricity Meter
2023-09-11 08:00:00,15.0,Kirk Hall Main Electricity Meter
2023-09-11 09:00:00,15.0,Kirk Hall Main Electricity Meter
2023-09-11 10:00:00,15.0,Kirk Hall Main Electricity Meter
2023-09-11 11:00:00,15.0,Kirk Hall Main Electricity Meter
2023-09-11 12:00:00,16.0,Kirk Hall Main Electricity Meter
2023-09-11 13:00:00,15.0,Kirk Hall Main Electricity Meter
2023-09-11 14:00:00,16.0,Kirk Hall Main Electricity Meter
2023-09-11 15:00:00,16.0,Kirk Hall Main Electricity Meter
2023-09-11 16:00:00,17.0,Kirk Hall Main Electricity Meter
2023-09-11 17:00:00,16.0,Kirk Hall Main Electricity Meter
2023-09-11 18:00:00,17.0,Kirk Hall Main Electricity Meter
2023-09-11 19:00:00,15.0,Kirk Hall Main Electricity Meter
2023-09-11 20:00:00,16.0,Kirk Hall Main Electricity Meter
2023-09-11 21:00:00,18.0,Kirk Hall Main Electricity Meter
2023-09-11 22:00:00,18.0,Kirk Hall Main Electricity Meter
2023-09-11 23:00:00,19.0,Kirk Hall Main Electricity Meter
2023-09-11 00:00:00,29.0,Turck Hall Main Electricity Meter
2023-09-11 01:00:00,30.0,Turck Hall Main Electricity Meter
2023-09-11 02:00:00,23.0,Turck Hall Main Electricity Meter
2023-09-11 03:00:00,21.0,Turck Hall Main Electricity Meter
2023-09-11 04:00:00,19.0,Turck Hall Main Electricity Meter
2023-09-11 05:00:00,20.0,Turck Hall Main Electricity Meter
2023-09-11 06:00:00,20.0,Turck Hall Main Electricity Meter
2023-09-11 07:00:00,21.0,Turck Hall Main Electricity Meter
2023-09-11 08:00:00,23.0,Turck Hall Main Electricity Meter
2023-09-11 09:00:00,31.0,Turck Hall Main Electricity Meter
2023-09-11 10:00:00,26.0,Turck Hall Main Electricity Meter
2023-09-11 11:00:00,24.0,Turck Hall Main Electricity Meter
2023-09-11 12:00:00,24.0,Turck Hall Main Electricity Meter
2023-09-11 13:00:00,30.0,Turck Hall Main Electricity Meter
2023-09-11 14:00:00,27.0,Turck Hall Main Electricity Meter
2023-09-11 15:00:00,29.0,Turck Hall Main Electricity Meter
2023-09-11 16:00:00,37.0,Turck Hall Main Electricity Meter
2023-09-11 17:00:00,28.0,Turck Hall Main Electricity Meter
2023-09-11 18:00:00,32.0,Turck Hall Main Electricity Meter
2023-09-11 19:00:00,33.0,Turck Hall Main Electricity Meter
2023-09-11 20:00:00,32.0,Turck Hall Main Electricity Meter
2023-09-11 21:00:00,33.0,Turck Hall Main Electricity Meter
2023-09-11 22:00:00,38.0,Turck Hall Main Electricity Meter
2023-09-11 23:00:00,37.0,Turck Hall Main Electricity Meter
2023-09-11 00:00:00,20.0,Wallace Hall Main Electricity Meter
2023-09-11 01:00:00,19.0,Wallace Hall Main Electricity Meter
2023-09-11 02:00:00,17.0,Wallace Hall Main Electricity Meter
2023-09-11 03:00:00,17.0,Wallace Hall Main Electricity Meter
2023-09-11 04:00:00,16.0,Wallace Hall Main Electricity Meter
2023-09-11 05:00:00,16.0,Wallace Hall Main Electricity Meter
2023-09-11 06:00:00,16.0,Wallace Hall Main Electricity Meter
2023-09-11 07:00:00,16.0,Wallace Hall Main Electricity Meter
2023-09-11 08:00:00,17.0,Wallace Hall Main Electricity Meter
2023-09-11 09:00:00,18.0,Wallace Hall Main Electricity Meter
2023-09-11 10:00:00,20.0,Wallace Hall Main Electricity Meter
2023-09-11 11:00:00,18.0,Wallace Hall Main Electricity Meter
2023-09-11 12:00:00,18.0,Wallace Hall Main Electricity Meter
2023-09-11 13:00:00,18.0,Wallace Hall Main Electricity Meter
2023-09-11 14:00:00,17.0,Wallace Hall Main Electricity Meter
2023-09-11 15:00:00,19.0,Wallace Hall Main Electricity Meter
2023-09-11 16:00:00,19.0,Wallace Hall Main Electricity Meter
2023-09-11 17:00:00,20.0,Wallace Hall Main Electricity Meter
2023-09-11 18:00:00,18.0,Wallace Hall Main Electricity Meter
2023-09-11 19:00:00,19.0,Wallace Hall Main Electricity Meter
2023-09-11 20:00:00,19.0,Wallace Hall Main Electricity Meter
2023-09-11 21:00:00,20.0,Wallace Hall Main Electricity Meter
2023-09-11 22:00:00,22.0,Wallace Hall Main Electricity Meter
2023-09-11 23:00:00,24.0,Wallace Hall Main Electricity Meter
